Security,SPX Index,
Start Date,12/30/27 0:00,
End Date,4/4/24 0:00,
Period,D,
Currency,USD,
,,
Date,PX_LAST,PX_VOLUME
1994-04-04,438.92,259681400
1994-03-31,445.77,282891700
1994-03-30,445.55,280178101
1994-03-29,452.48,196234900
1994-03-28,460,202713000
1994-03-25,460.58,176080500
1994-03-24,464.35,230333400
1994-03-23,468.54,202634900
1994-03-22,468.8,214104000
1994-03-21,468.54,162605800
1994-03-18,471.06,338823400
1994-03-17,470.9,196118200
1994-03-16,469.42,195595200
1994-03-15,467.01,193607200
1994-03-14,467.39,183929800
1994-03-11,466.44,198709400
1994-03-10,463.9,204968700
1994-03-09,467.06,206548500
1994-03-08,465.88,200462600
1994-03-07,466.91,197856500
1994-03-04,464.74,225047100
1994-03-03,463.01,203997300
1994-03-02,464.81,248849800
1994-03-01,464.44,205566200
1994-02-28,467.14,177799800
1994-02-25,466.07,195302700
1994-02-24,464.26,267450600
1994-02-23,470.69,209741900
1994-02-22,471.46,193666700
1994-02-21,#N/A N/A,1764000
1994-02-18,467.69,209140000
1994-02-17,470.34,240683200
1994-02-16,472.79,202191948
1994-02-15,472.52,195768900
1994-02-14,470.23,170753300
1994-02-11,470.18,144901500
1994-02-10,468.93,220095800
1994-02-09,472.77,207741400
1994-02-08,471.05,204084100
1994-02-07,471.76,242235700
1994-02-04,469.81,256118800
1994-02-03,480.71,206615200
1994-02-02,482,214666400
1994-02-01,479.62,218357200
1994-01-31,481.61,210496200
1994-01-28,478.7,204853000
1994-01-27,477.05,223622600
1994-01-26,473.2,223982600
1994-01-25,470.92,241435700
1994-01-24,471.97,207925000
1994-01-21,474.72,246624500
1994-01-20,474.98,205767100
1994-01-19,474.3,235599600
1994-01-18,474.25,219366000
1994-01-17,473.3,151665700
1994-01-14,474.91,207656700
1994-01-13,472.47,190415505
1994-01-12,474.17,208614095
1994-01-11,474.13,201955190
1994-01-10,475.27,220696479
1994-01-07,469.9,220440895
1994-01-06,467.12,246834471
1994-01-05,467.55,258080894
1994-01-04,466.89,205314138
1994-01-03,465.44,171887480
1993-12-31,466.45,113676300
1993-12-30,468.64,128709900
1993-12-29,470.58,141687000
1993-12-28,470.94,128450000
1993-12-27,470.54,110452900
1993-12-24,#N/A N/A,18000
1993-12-23,467.38,150391400
1993-12-22,467.32,189600400
1993-12-21,465.3,167461000
1993-12-20,465.85,160045100
1993-12-17,466.38,250570000
1993-12-16,463.34,178425700
1993-12-15,461.84,193030900
1993-12-14,463.06,173079600
1993-12-13,465.7,168965300
1993-12-10,463.93,178265800
1993-12-09,464.18,193154400
1993-12-08,466.29,178006700
1993-12-07,466.76,180709300
1993-12-06,466.43,187036900
1993-12-03,464.89,166822100
1993-12-02,463.11,169983000
1993-12-01,461.89,201788840
1993-11-30,461.79,181032100
1993-11-29,461.9,179877900
1993-11-26,463.06,56791300
1993-11-25,#N/A N/A,3125000
1993-11-24,462.36,141647600
1993-11-23,461.03,171706000
1993-11-22,459.13,189564800
1993-11-19,462.6,209528020
1993-11-18,463.62,203152200
1993-11-17,464.81,211506095
1993-11-16,466.74,204929300
1993-11-15,463.75,171061500
1993-11-12,465.39,204722800
1993-11-11,462.64,186575200
1993-11-10,463.72,189334500
1993-11-09,460.33,184485000
1993-11-08,460.21,147930900
1993-11-05,459.57,209303100
1993-11-04,457.49,211633900
1993-11-03,463.02,238706000
1993-11-02,468.44,204033100
1993-11-01,469.1,160551700
1993-10-29,467.83,176997200
1993-10-28,467.73,207427600
1993-10-27,464.61,183012600
1993-10-26,464.3,189886700
1993-10-25,464.2,178636800
1993-10-22,463.27,214093000
1993-10-21,465.36,203595700
1993-10-20,466.07,195280400
1993-10-19,466.21,209298500
1993-10-18,468.45,225968100
1993-10-15,469.5,272639500
1993-10-14,466.83,260281800
1993-10-13,461.49,217797800
1993-10-12,461.12,183649300
1993-10-11,460.88,137807100
1993-10-08,460.31,158609200
1993-10-07,459.18,160706800
1993-10-06,460.74,184144400
1993-10-05,461.2,197197800
1993-10-04,461.34,145138700
1993-10-01,461.29,185301100
1993-09-30,458.93,170202100
1993-09-29,460.11,184022300
1993-09-28,461.53,152240400
1993-09-27,461.8,166795200
1993-09-24,457.63,160842300
1993-09-23,457.74,194455100
1993-09-22,456.2,200914800
1993-09-21,452.95,206985000
1993-09-20,455.05,159719100
1993-09-17,458.83,314946200
1993-09-16,459.43,151133600
1993-09-15,461.6,203144100
1993-09-14,459.9,177761000
1993-09-13,462.06,155428000
1993-09-10,461.72,170241400
1993-09-09,457.5,167628100
1993-09-08,456.65,191535200
1993-09-07,458.52,152187300
1993-09-06,#N/A N/A,5103000
1993-09-03,461.34,132595800
1993-09-02,461.3,172271800
1993-09-01,463.15,169120600
1993-08-31,463.56,166321900
1993-08-30,461.9,141871700
1993-08-27,460.54,151768700
1993-08-26,461.04,190759900
1993-08-25,460.13,216109200
1993-08-24,459.77,195105700
1993-08-23,455.23,138691800
1993-08-20,456.16,206165900
1993-08-19,456.43,195859900
1993-08-18,456.04,212576900
1993-08-17,453.13,179974500
1993-08-16,452.38,170170800
1993-08-13,450.14,138499466
1993-08-12,448.96,183245300
1993-08-11,450.46,171223100
1993-08-10,449.45,162159500
1993-08-09,450.72,162579700
1993-08-06,448.68,150717700
1993-08-05,448.13,166504600
1993-08-04,448.54,160777100
1993-08-03,449.27,162093400
1993-08-02,450.15,153069200
1993-07-30,448.13,166466700
1993-07-29,450.24,172522100
1993-07-28,447.19,184207100
1993-07-27,448.24,196701700
1993-07-26,449.09,157182800
1993-07-23,447.1,146654900
1993-07-22,444.51,170307600
1993-07-21,447.18,167883300
1993-07-20,447.31,199103300
1993-07-19,446.03,159258700
1993-07-16,445.75,209807000
1993-07-15,449.22,170771100
1993-07-14,450.08,177989500
1993-07-13,448.09,156795200
1993-07-12,448.98,137401500
1993-07-09,448.13,156529300
1993-07-08,448.64,197237500
1993-07-07,442.83,164657800
1993-07-06,441.43,150091300
1993-07-05,#N/A N/A,203000
1993-07-02,445.84,137785500
1993-07-01,449.02,173419600
1993-06-30,450.53,171157200
1993-06-29,450.69,167213400
1993-06-28,451.85,164233000
1993-06-25,447.6,137765900
1993-06-24,446.62,177249200
1993-06-23,443.19,186323500
1993-06-22,445.93,186004800
1993-06-21,446.22,153097500
1993-06-18,443.68,228484600
1993-06-17,448.54,163285500
1993-06-16,447.43,177376600
1993-06-15,446.27,159401000
1993-06-14,447.71,142720400
1993-06-11,447.26,172644300
1993-06-10,445.38,164170300
1993-06-09,445.78,176713100
1993-06-08,444.71,164865800
1993-06-07,447.69,170176200
1993-06-04,450.06,153327000
1993-06-03,452.49,159650500
1993-06-02,453.85,162056400
1993-06-01,453.83,152354300
1993-05-28,450.19,138803800
1993-05-27,452.41,187281100
1993-05-26,453.44,207925800
1993-05-25,448.85,151869500
1993-05-24,448,146285500
1993-05-21,445.84,200686800
1993-05-20,450.59,204474200
1993-05-19,447.57,254227200
1993-05-18,440.32,193540000
1993-05-17,440.37,153126300
1993-05-14,439.56,152468300
1993-05-13,439.23,182366700
1993-05-12,444.8,162982200
1993-05-11,444.36,150071600
1993-05-10,442.8,164616900
1993-05-07,442.31,152098400
1993-05-06,443.26,171139200
1993-05-05,444.52,194412200
1993-05-04,444.05,185730000
1993-05-03,442.46,142664600
1993-04-30,440.19,162155300
1993-04-29,438.89,164161700
1993-04-28,438.02,176821600
1993-04-27,438.01,211070600
1993-04-26,433.54,202630600
1993-04-23,437.03,195618200
1993-04-22,439.46,240290900
1993-04-21,443.63,212488500
1993-04-20,445.1,218766000
1993-04-19,447.46,190540400
1993-04-16,448.94,231297400
1993-04-15,448.4,184310200
1993-04-14,448.66,162859300
1993-04-13,449.22,211746300
1993-04-12,448.37,191217100
1993-04-09,#N/A N/A,100
1993-04-08,441.84,195389500
1993-04-07,442.73,212893900
1993-04-06,441.16,198688900
1993-04-05,442.29,167305500
1993-04-02,441.39,240875600
1993-04-01,450.3,163079700
1993-03-31,451.67,183721800
1993-03-30,451.97,156072600
1993-03-29,450.77,138385200
1993-03-26,447.78,144911700
1993-03-25,450.88,177287800
1993-03-24,448.07,192323400
1993-03-23,448.76,158911600
1993-03-22,448.88,170047100
1993-03-19,450.18,220551000
1993-03-18,451.89,164455400
1993-03-17,448.31,169232300
1993-03-16,451.37,141967000
1993-03-15,451.43,130856100
1993-03-12,449.83,175139400
1993-03-11,453.72,181528200
1993-03-10,456.33,181784500
1993-03-09,454.4,190258400
1993-03-08,454.71,195644600
1993-03-05,446.11,176452700
1993-03-04,447.34,158770300
1993-03-03,449.26,187080200
1993-03-02,447.9,183835600
1993-03-01,442.01,162703400
1993-02-26,443.38,172681400
1993-02-25,442.34,200016200
1993-02-24,440.87,203634400
1993-02-23,434.8,217261600
1993-02-22,435.24,51064000
1993-02-19,434.22,223094400
1993-02-18,431.9,221075100
1993-02-17,433.3,209336700
1993-02-16,433.91,239571400
1993-02-15,#N/A N/A,876000
1993-02-12,444.58,136227200
1993-02-11,447.66,172696200
1993-02-10,446.23,176554600
1993-02-09,445.33,163858900
1993-02-08,447.85,170294300
1993-02-05,448.93,237331300
1993-02-04,449.56,242471700
1993-02-03,447.2,226423500
1993-02-02,442.56,170817000
1993-02-01,442.52,158365100
1993-01-29,438.78,162560400
1993-01-28,438.66,178067000
1993-01-27,438.11,187677000
1993-01-26,439.95,219051740
1993-01-25,440.01,192339100
1993-01-22,436.11,202317400
1993-01-21,435.49,184563200
1993-01-20,433.37,183792500
1993-01-19,435.13,202494300
1993-01-18,436.84,139194500
1993-01-15,437.15,242362400
1993-01-14,435.94,208405400
1993-01-13,433.03,179011900
1993-01-12,431.04,169692300
1993-01-11,430.95,151430800
1993-01-08,429.05,191369800
1993-01-07,430.73,231186700
1993-01-06,434.52,218849300
1993-01-05,434.34,167843100
1993-01-04,435.38,139963500
1992-12-31,435.71,105945200
1992-12-30,438.82,117283700
1992-12-29,437.98,139528900
1992-12-28,439.15,94030100
1992-12-24,439.77,64548200
1992-12-23,439.03,167810500
1992-12-22,440.31,179252000
1992-12-21,440.7,151087600
1992-12-18,441.28,286818200
1992-12-17,435.43,174133800
1992-12-16,431.52,158026300
1992-12-15,432.57,163193200
1992-12-14,432.84,126212400
1992-12-11,433.73,123217400
1992-12-10,434.64,166577400
1992-12-09,435.65,158360700
1992-12-08,436.99,155277800
1992-12-07,435.31,144316500
1992-12-04,432.06,152076600
1992-12-03,429.91,157765500
1992-12-02,429.89,164229000
1992-12-01,430.78,182297000
1992-11-30,431.35,164649300
1992-11-27,430.16,79659400
1992-11-26,#N/A N/A,1911000
1992-11-25,429.19,145771100
1992-11-24,427.59,171293800
1992-11-23,425.12,137239300
1992-11-20,426.65,180555400
1992-11-19,423.61,145278800
1992-11-18,422.85,160352300
1992-11-17,419.27,127991900
1992-11-16,420.68,116833900
1992-11-13,422.43,126293600
1992-11-12,422.87,149039000
1992-11-11,422.2,158759100
1992-11-10,418.62,154263500
1992-11-09,418.59,135811100
1992-11-06,417.58,145103500
1992-11-05,418.34,164770000
1992-11-04,417.11,137323700
1992-11-03,419.92,146787300
1992-11-02,422.75,143137000
1992-10-30,418.68,133645000
1992-10-29,420.86,140153300
1992-10-28,420.13,143353800
1992-10-27,418.49,139857000
1992-10-26,418.16,132567100
1992-10-23,414.1,144028500
1992-10-22,414.9,152420000
1992-10-21,415.67,150434100
1992-10-20,415.48,192699400
1992-10-19,414.98,167528500
1992-10-16,411.73,163582100
1992-10-15,409.6,145685600
1992-10-14,409.37,122183600
1992-10-13,409.3,136238900
1992-10-12,407.44,96353400
1992-10-09,402.66,132301800
1992-10-08,407.75,155506700
1992-10-07,404.25,140496700
1992-10-06,407.18,146849800
1992-10-05,407.57,217376500
1992-10-02,410.47,136042900
1992-10-01,416.29,147440700
1992-09-30,417.8,123741500
1992-09-29,416.8,122273600
1992-09-28,416.62,112846300
1992-09-25,414.35,154793000
1992-09-24,418.47,134805200
1992-09-23,417.44,150046300
1992-09-22,417.14,132820400
1992-09-21,422.14,110838400
1992-09-18,422.93,177494400
1992-09-17,419.93,135424100
1992-09-16,419.92,163910105
1992-09-15,419.77,151611700
1992-09-14,425.27,195717000
1992-09-11,419.58,133056200
1992-09-10,419.95,164469500
1992-09-09,416.36,127404800
1992-09-08,414.44,110808300
1992-09-07,#N/A N/A,2639000
1992-09-04,417.08,85549400
1992-09-03,417.98,159462000
1992-09-02,417.98,137681800
1992-09-01,416.07,123640500
1992-08-31,414.03,109961300
1992-08-28,414.84,107743600
1992-08-27,413.53,128902100
1992-08-26,413.51,120056600
1992-08-25,411.61,147199200
1992-08-24,410.72,122664900
1992-08-21,414.85,164481000
1992-08-20,418.26,132444400
1992-08-19,418.18,124285900
1992-08-18,421.34,113805900
1992-08-17,420.74,105149600
1992-08-14,419.91,115319000
1992-08-13,417.73,132565100
1992-08-12,417.78,115813300
1992-08-11,418.9,118100300
1992-08-10,419.42,99454800
1992-08-07,418.88,137640400
1992-08-06,420.59,123610400
1992-08-05,422.19,115040700
1992-08-04,424.36,112582500
1992-08-03,425.09,117811600
1992-07-31,424.21,123701300
1992-07-30,423.92,131525700
1992-07-29,422.23,189965800
1992-07-28,417.52,145694700
1992-07-27,411.54,92398400
1992-07-24,411.6,105522100
1992-07-23,412.08,125172800
1992-07-22,410.93,135985600
1992-07-21,413.76,123348800
1992-07-20,413.75,118304400
1992-07-17,415.62,144456300
1992-07-16,417.54,142808800
1992-07-15,417.1,147714900
1992-07-14,417.68,129059900
1992-07-13,414.87,101052400
1992-07-10,414.62,112138200
1992-07-09,414.23,147435300
1992-07-08,410.28,148725500
1992-07-07,409.16,160185400
1992-07-06,413.84,137557300
1992-07-03,#N/A N/A,1063700
1992-07-02,411.77,165829800
1992-07-01,412.88,157362800
1992-06-30,408.14,137451400
1992-06-29,408.94,126342900
1992-06-26,403.45,104353400
1992-06-25,403.12,133199700
1992-06-24,403.83,136953600
1992-06-23,404.04,142326600
1992-06-22,403.4,131482100
1992-06-19,403.67,184837300
1992-06-18,400.96,161868200
1992-06-17,402.26,152451100
1992-06-16,408.32,127248600
1992-06-15,410.29,114229100
1992-06-12,409.76,136352800
1992-06-11,409.05,143571700
1992-06-10,407.25,148948300
1992-06-09,410.06,137899700
1992-06-08,413.36,119161900
1992-06-05,413.48,150487400
1992-06-04,413.26,147984800
1992-06-03,414.59,157353800
1992-06-02,413.5,147133600
1992-06-01,417.3,132536400
1992-05-29,415.35,141238800
1992-05-28,416.74,140262100
1992-05-27,412.17,128144900
1992-05-26,411.41,144788000
1992-05-22,414.02,101698400
1992-05-21,412.6,122941000
1992-05-20,415.39,131087600
1992-05-19,416.37,134050600
1992-05-18,412.81,103742000
1992-05-15,410.09,149070500
1992-05-14,413.14,147229300
1992-05-13,416.45,115372200
1992-05-12,416.29,132145300
1992-05-11,418.49,105787000
1992-05-08,416.05,112983800
1992-05-07,415.85,116284400
1992-05-06,416.79,134459500
1992-05-05,416.84,147050700
1992-05-04,416.91,124954800
1992-05-01,412.53,129589500
1992-04-30,414.95,160722200
1992-04-29,412.02,147870100
1992-04-28,409.11,138301800
1992-04-27,408.45,128630700
1992-04-24,409.02,151134600
1992-04-23,411.6,170909500
1992-04-22,409.81,160892400
1992-04-21,410.26,161129400
1992-04-20,410.16,147503500
1992-04-16,416.05,179018200
1992-04-15,416.28,172782100
1992-04-14,412.39,176602900
1992-04-13,406.08,104066900
1992-04-10,404.29,147753900
1992-04-09,400.64,163683000
1992-04-08,394.5,191952800
1992-04-07,398.06,152610800
1992-04-06,405.59,138327900
1992-04-03,401.55,145371800
1992-04-02,400.5,140486800
1992-04-01,404.23,131054300
1992-03-31,403.69,125553600
1992-03-30,403,101440500
1992-03-27,403.5,129516800
1992-03-26,407.86,121980000
1992-03-25,407.52,144469200
1992-03-24,408.88,136971300
1992-03-23,409.91,107858800
1992-03-20,411.3,194594300
1992-03-19,409.8,135360700
1992-03-18,409.15,134269100
1992-03-17,409.58,129071000
1992-03-16,406.39,106056500
1992-03-13,405.84,119238900
1992-03-12,403.89,124511400
1992-03-11,404.03,131402200
1992-03-10,406.89,143427100
1992-03-09,405.21,111557100
1992-03-06,404.44,132508800
1992-03-05,406.51,141634500
1992-03-04,409.33,140722100
1992-03-03,412.85,143339900
1992-03-02,412.45,127298800
1992-02-28,412.7,140373500
1992-02-27,413.86,139805500
1992-02-26,415.35,160422500
1992-02-25,410.45,148186300
1992-02-24,412.27,123452100
1992-02-21,411.46,193260400
1992-02-20,413.9,192282700
1992-02-19,408.26,170740600
1992-02-18,407.38,169738500
1992-02-14,412.48,150473800
1992-02-13,413.69,159072300
1992-02-12,417.13,164880600
1992-02-11,413.76,145716700
1992-02-10,413.77,134058500
1992-02-07,411.09,170780600
1992-02-06,413.82,163100500
1992-02-05,413.84,181344800
1992-02-04,413.85,166844100
1992-02-03,409.53,132980900
1992-01-31,408.79,152243700
1992-01-30,411.63,136967600
1992-01-29,410.34,179537500
1992-01-28,414.96,150513700
1992-01-27,414.99,131139300
1992-01-24,415.48,155948100
1992-01-23,414.96,167377000
1992-01-22,418.13,171252700
1992-01-21,412.64,167066400
1992-01-20,416.36,131014100
1992-01-17,418.86,223190000
1992-01-16,418.21,254754600
1992-01-15,420.77,231729600
1992-01-14,420.44,193609300
1992-01-13,414.34,143293300
1992-01-10,415.1,164393700
1992-01-09,417.61,205000800
1992-01-08,418.1,217028600
1992-01-07,417.4,180416000
1992-01-06,417.96,174421300
1992-01-03,419.34,156868000
1992-01-02,417.26,152103200
1991-12-31,417.09,181465800
1991-12-30,415.14,174008700
1991-12-27,406.46,110046800
1991-12-26,404.84,103732300
1991-12-24,399.33,120746800
1991-12-23,396.82,162850000
1991-12-20,387.04,251190200
1991-12-19,382.52,137198300
1991-12-18,383.48,130188800
1991-12-17,382.74,130687300
1991-12-16,384.46,121479300
1991-12-13,384.47,138879400
1991-12-12,381.55,134929300
1991-12-11,377.7,137451800
1991-12-10,377.9,131768200
1991-12-09,378.26,122624600
1991-12-06,379.09,149418000
1991-12-05,377.4,119875200
1991-12-04,380.07,133513300
1991-12-03,380.96,135685000
1991-12-02,381.4,140007700
1991-11-29,375.22,49948200
1991-11-27,376.55,103587100
1991-11-26,377.96,156309500
1991-11-25,375.34,126911000
1991-11-22,376.14,138615500
1991-11-21,380.06,142878100
1991-11-20,378.53,145405200
1991-11-19,379.42,171800700
1991-11-18,385.24,168103200
1991-11-15,382.62,165533300
1991-11-14,397.15,133712300
1991-11-13,397.41,124728600
1991-11-12,396.74,135671700
1991-11-11,393.12,83534000
1991-11-08,392.89,124113700
1991-11-07,393.72,141415800
1991-11-06,389.97,115100700
1991-11-05,388.71,118207200
1991-11-04,390.28,111715600
1991-11-01,391.32,139305100
1991-10-31,392.46,127594100
1991-10-30,392.96,129803700
1991-10-29,391.48,130089600
1991-10-28,389.52,113151900
1991-10-25,384.2,116820300
1991-10-24,385.07,128995300
1991-10-23,387.94,137442100
1991-10-22,387.83,139037000
1991-10-21,390.02,107152200
1991-10-18,392.5,151694000
